id,description
4180931,"Se supervisó el pago del Bono Familiar Universal en San Martín-Asistió la ministra de Desarrollo e Inclusión Social, Patricia Donayre. Según el Midis, en las áreas rurales se beneficiará a más de 3 millones de familias con el subsidio."
5544828,"Congresista alista iniciativa para excluir de Infocorp a deudores afectados por la pandemia-Proyecto de ley es idea del parlamentario Edgar Alarcón, quien agregó que busca impulsar la creación del programa Mi Deuda Perú."
9995167,"Defensoría del Pueblo exige más canales de atención para beneficiarios del Bono Familiar Universal-La institución supervisará y recogerá las dificultades de aquellos usuarios que no puedan acceder al subsidio de 760 soles, e instó al Gobierno que explique cuáles fueron los criterios para elegir los beneficiarios."
3205845,"Martín Vizcarra sobre Bono Universal: “No tienen que ir al banco, ya está en su cuenta”-400 mil beneficiarios recibirán en sus cuentas bancarias el subsidio de 760 soles desde este sábado, precisó el mandatario."
7633231,"Hoy arranca pago del bono y llegará al 58% de beneficiarios-Alcance. Unos 4,9 millones de hogares recibirán el subsidio de S/ 760 en sus cuentas bancarias y podrán usarlo directamente sin ir a las agencias."
8529462,"Se generaron más de 7.000 empleos temporales con inversión de más de 20 millones de soles-En Arequipa. Según el ministro de Trabajo, Javier Palacios, con el programa Trabaja Perú se generaron más de la mitad de los 286.000 empleos temporales, meta que se espera alcanzar a fin de año."
9984707,"Walter Martos sobre Bono Familiar Universal: ''No se va a pagar en ventanillas''-Este sábado arranca la entrega del subsidio de 760 soles para los beneficiarios cuyo DNI termine en cero."
6001316,"Aplicarían modificaciones para determinar costos variables de termoeléctricas con gas natural-Bajo proyecto de Decreto Supremo del Ministerio de Energía y Minas, se plantea que el COES presente las modificaciones de procedimientos técnicos sobre el precio y calidad de gas natural, y costos variables de las centrales."
2503209,"Estado y empleador aportarán para la pensión de trabajadores-En nuevo sistema previsional. Comisión de Reforma Integral de Pensiones del Congreso llega a primeros acuerdos sobre el nuevo modelo. El próximo martes 13 definirán a la entidad que administraría los aportes."
6042337,"En circulación monedas de 1 sol de serie numismática del Bicentenario por el BCR-La colección tiene 9 monedas, se busca recordar y rendir homenaje a los personajes que, entre los siglos XVIII y XIX, lucharon por alcanzar la libertad del Perú."
3142454,"Minsa recibe donación de 150 ventiladores mecánicos para lucha contra la COVID-19-<p>El proyecto &#8220;<span class="caps">MASI</span>&#8221;- creado por un equipo de ingenieros de la Pontificia Universidad Católica del Perú (<span class="caps">PUCP</span>) y por Brein, Diacsa, EaTech y Zolid- entregó este último jueves una donación de 150 ventiladores mecánicos al Ministerio de Salud.</p>"
3142454,"Minsa recibe donación de 150 ventiladores mecánicos para lucha contra la COVID-19-<p>El proyecto &#8220;<span class="caps">MASI</span>&#8221;- creado por un equipo de ingenieros de la Pontificia Universidad Católica del Perú (<span class="caps">PUCP</span>) y por Brein, Diacsa, EaTech y Zolid- entregó este último jueves una donación de 150 ventiladores mecánicos al Ministerio de Salud.</p>"
3550755,"Día Nacional del Cuy: Ministro Jorge Montenegro impulsa crianza para potenciar a productores-Proyecto modelo de crianza de cuyes en Junín tiene una duración de 36 meses y beneficiará a unas 13.500 familias. Negocios contemplan la construcción de galpones, adquisición de sacos de semillas, jabas de plástico, entre otros."
1829458,"Lanzan talleres virtuales y gratuitos de salud en el mes de la psoriasis-La Asociación de Psoriasis y Artritis Psoriásica ha organizado actividades por el Día Mundial de la Psoriasis."
3399111,"Madre de Dios será mejor destino turístico con transferencia de terminal portuario-Ejecutará moderna infraestructura turística con zona de embarque y desembarque de operadores turísticos. También se construirá una zona que favorecerá a pescadores, agricultores y comunidades aledañas."
3411180,"Tipo de cambio: ¿Qué hacer ante la subida del dólar?-Experto brinda algunas recomendaciones para que los empresarios y emprendedores peruanos no pierdan ante el alza de la moneda estadounidense."
3096526,"Aerolíneas consideran que estricta regulación en vuelos ayuda en la confianza de viajeros-Empresas aéreas indicaron que también se viene aplicando la reprogramación de viajes sin costos adicionales."
6227263,"Nuevo sistema de pensiones en Perú permitirá la devolución de aportes-Comisión de Reforma Integral de Pensiones del Congreso presentó el modelo de nuevo sistema previsional.  Se buscará que trabajadores independientes y dependientes ahorren para su jubilación."
3747447,"Tips para comer turrón sin afectar tu salud-<p>En esta nota, te brindamos algunos consejos para que puedas comer un delicioso turrón sin afectar tu salud y si tienes alguna patología las medidas para protegerla.</p>"
5450983,"¿Por qué las personas que tuvieron COVID-19 deben incluir al huevo en su dieta?-<p>Los huevos tienen bastante proteínas y estas ayudan a cuidar los pulmones, los cuales si tienes o tuviste <span class="caps">COVID</span>-19 se ven muy afectados.</p>"
3740264,"Día Mundial del Huevo: ¿por qué se festeja la fecha?-<p>Perú es uno de los países que celebra la fecha, siendo la Asociación Peruana de Avicultura (<span class="caps">APA</span>) la encargada de promover las bondades y los beneficios que el huevo aporta a la alimentación de las familias peruanas.</p>"
8638743,"Coronavirus en Perú: amplían protección laboral a gestantes y madres lactantes durante la COVID-19-<p>La norma fue publicada este jueves en el diario oficial El Peruano y modificó la ley de protección a las mujeres gestantes que trabajan, para evitar que cumplan labores que pongan en riesgo su salud y el desarrollo del embarazo.</p>"
8638743,"Coronavirus en Perú: amplían protección laboral a gestantes y madres lactantes durante la COVID-19-<p>La norma fue publicada este jueves en el diario oficial El Peruano y modificó la ley de protección a las mujeres gestantes que trabajan, para evitar que cumplan labores que pongan en riesgo su salud y el desarrollo del embarazo.</p>"
1888795,"8 de octubre: Miguel Grau y su sacrificio en el combate de Angamos-<p>El 8 de octubre de 1879, Miguel Grau Seminario ofrendó su vida por el Perú en medio de la Guerra con Chile para convertirse en el “peruano del milenio”.</p>"
1888795,"8 de octubre: Miguel Grau y su sacrificio en el combate de Angamos-<p>El 8 de octubre de 1879, Miguel Grau Seminario ofrendó su vida por el Perú en medio de la Guerra con Chile para convertirse en el “peruano del milenio”.</p>"
6310357,"Segundo Bono Familiar Universal rural se entregará a partir del 10 de octubre-<p>El Ministerio de Desarrollo e Inclusión Social aseguró que más de 3 millones de peruanos de zonas rurales recibirán el pago de 760 soles.</p>"
6310357,"Segundo Bono Familiar Universal rural se entregará a partir del 10 de octubre-<p>El Ministerio de Desarrollo e Inclusión Social aseguró que más de 3 millones de peruanos de zonas rurales recibirán el pago de 760 soles.</p>"
9355976,"Minsa pide extremar cuidados a adultos mayores para evitar contagio con coronavirus-<p>Más de 147 mil adultos mayores se contagiaron con coronavirus. De este número, unos 23 mil perdieron la vida a causa de la pandemia.</p>"
9355976,"Minsa pide extremar cuidados a adultos mayores para evitar contagio con coronavirus-<p>Más de 147 mil adultos mayores se contagiaron con coronavirus. De este número, unos 23 mil perdieron la vida a causa de la pandemia.</p>"
405781,"Apoyo del FMI impidió crisis financiera en Perú a causa del coronavirus-<p>El informe del <span class="caps">FMI</span> detalla que el Perú es de lo países latinoamericanos que menos “presión en los mercados financieros” ha experimentado.</p>"
405781,"Apoyo del FMI impidió crisis financiera en Perú a causa del coronavirus-<p>El informe del <span class="caps">FMI</span> detalla que el Perú es de lo países latinoamericanos que menos “presión en los mercados financieros” ha experimentado.</p>"
1454285,"Coronavirus: Gobierno aprueba ley de reprogramación y congelamiento de deudas-<p>La norma busca aliviar a personas que se vieron afectadas de cumplir sus obligaciones con el sistema financiero a consecuencia de la <span class="caps">COVID</span>-19.</p>"
1454285,"Coronavirus: Gobierno aprueba ley de reprogramación y congelamiento de deudas-<p>La norma busca aliviar a personas que se vieron afectadas de cumplir sus obligaciones con el sistema financiero a consecuencia de la <span class="caps">COVID</span>-19.</p>"
4564051,"Louise Glück, poeta estadounidense, gana el Premio Nobel de Literatura 2020-<p>Las obras de Glück, que ha publicado doce colecciones de poesía y algunos volúmenes de ensayos sobre poesía, se caracterizan por un esfuerzo por la claridad, según destacó la Academia Sueca.</p>"
4564051,"Louise Glück, poeta estadounidense, gana el Premio Nobel de Literatura 2020-<p>Las obras de Glück, que ha publicado doce colecciones de poesía y algunos volúmenes de ensayos sobre poesía, se caracterizan por un esfuerzo por la claridad, según destacó la Academia Sueca.</p>"
3452222,"Taza de Excelencia Perú 2020: competencia elegirá al mejor café del país-<p>La etapa internacional consiste en el envío de muestras de estos 36 cafés a ocho laboratorios especializados ubicados en Japón, China, Corea del Sur, Australia, Estados Unidos, Inglaterra y Noruega.</p>"
666838,"¿Sabías que se incrementó un 50% el número de lectores durante la cuarentena?-<p>Estar en casa permanentemente no es fácil, pues ahora los hogares son además escuelas, oficinas y centros de esparcimiento. Por tal motivo, la lectura tiene el poder de separarnos de la rutina y sirve como estrategia contra el estrés, la ansiedad y el insomnio.</p>"
666838,"¿Sabías que se incrementó un 50% el número de lectores durante la cuarentena?-<p>Estar en casa permanentemente no es fácil, pues ahora los hogares son además escuelas, oficinas y centros de esparcimiento. Por tal motivo, la lectura tiene el poder de separarnos de la rutina y sirve como estrategia contra el estrés, la ansiedad y el insomnio.</p>"
2537299,"Este sábado iniciará la jornada de vacunación para niños, gestantes y adultos mayores-<p>Este sábado iniciará la jornada de vacunación para niños, gestantes y adultos mayores para que puedan cumplir su esquema de vacunación y así cuidar su salud.</p>"
3653045,"Blue Jeans, escritor español, tendrá encuentro virtual con sus fanáticos-<p>El escritor español Blue Jeans se reunirá con sus fanáticos de forma virtual para poder conversar sobre su libro &#8216;La Promesa de Julia&#8217; que es el cierre de la trilogía de &#8216;La chica invisible&#8217;.</p>"
3653045,"Blue Jeans, escritor español, tendrá encuentro virtual con sus fanáticos-<p>El escritor español Blue Jeans se reunirá con sus fanáticos de forma virtual para poder conversar sobre su libro &#8216;La Promesa de Julia&#8217; que es el cierre de la trilogía de &#8216;La chica invisible&#8217;.</p>"
2715275,"Setiembre registró menor cifra de exceso de muertes por coronavirus-<p>Sinadef informó que hubo un descenso de muertes desde la aparición del coronavirus en el Perú del 61 por ciento, la cifra más baja desde mayo pasado.</p>"
2715275,"Setiembre registró menor cifra de exceso de muertes por coronavirus-<p>Sinadef informó que hubo un descenso de muertes desde la aparición del coronavirus en el Perú del 61 por ciento, la cifra más baja desde mayo pasado.</p>"
3043113,"720 mil peruanos se recuperaron de coronavirus, asegura Martín Vizcarra-<p>El primer mandatario, Martín Vizcarra, aseguró que el porcentaje de enfermos recuperados del virus asciende al 86 por ciento.</p>"
3043113,"720 mil peruanos se recuperaron de coronavirus, asegura Martín Vizcarra-<p>El primer mandatario, Martín Vizcarra, aseguró que el porcentaje de enfermos recuperados del virus asciende al 86 por ciento.</p>"
5060600,"Propiedades del palillo podrían curar cáncer de colon y próstata-<p>Investigadores de universidades peruanas descubrieron propiedades antitumorales del palillo, condimento utilizado de manera regular en la gastronomía peruana.</p>"
1776774,"Loreto: promueven empoderamiento para mujeres indígenas de la Amazonía-<p>El proyecto Noa Jayatai-Mujer busca incorporar las mujeres indígenas de la Amazonía a la participación dentro de sus comunidades para así ser agentes de cambio.</p>"
1776774,"Loreto: promueven empoderamiento para mujeres indígenas de la Amazonía-<p>El proyecto Noa Jayatai-Mujer busca incorporar las mujeres indígenas de la Amazonía a la participación dentro de sus comunidades para así ser agentes de cambio.</p>"
7657090,"¿Cuál es la importancia de la telemedicina durante la pandemia por la COVID-19?-<p>Debido al coronavirus, un gran número de personas con enfermedades crónicas han tenido que dejar de recibir sus tratamientos en los hospitales para evitar contagiarse.</p>"
1096657,"¿Cómo evitar las alergias en primavera?-<p>400 millones de personas en el mundo sufre de rinitis alérgica y su condición se agrava con la llegada de la primavera. De este grupo un gran porcentaje de ellos no son diagnosticados.</p>"
3762840,"Día Mundial de la Psoriasis: estas son las actividades virtuales y gratuitas que se realizarán-<p>La Asociación de Psoriasis y Artritis Psoriásica Perú &#8211; <span class="caps">APAPSO</span> <span class="caps">PERÚ</span> desarrollará una serie de actividades durante el &#8216;3er Congreso peruano de pacientes de psoriasis y artritis psoriásica&#8217; que se transmitirá por zoom.</p>"
9622192,"Disminuyen casos de COVID-19 en Perú tras seis meses de colapso, pero esperan rebrote-<p>Actualmente hay 7.000 pacientes hospitalizados, justo la mitad de los que había a mediados de agosto, cuando la pandemia alcanzó su pico máximo con más de 14.000 camas ocupadas.</p>"
9622192,"Disminuyen casos de COVID-19 en Perú tras seis meses de colapso, pero esperan rebrote-<p>Actualmente hay 7.000 pacientes hospitalizados, justo la mitad de los que había a mediados de agosto, cuando la pandemia alcanzó su pico máximo con más de 14.000 camas ocupadas.</p>"
6332178,"Municipalidad provincial de Huaral entrega planta de oxígeno para atender a pacientes por COVID-19-<p>Lamentablemente, el país cuenta con pocas plantas de oxígeno, por lo que las entidades han tenido que buscar la forma de ayudar a su población con ello.</p>"
6332178,"Municipalidad provincial de Huaral entrega planta de oxígeno para atender a pacientes por COVID-19-<p>Lamentablemente, el país cuenta con pocas plantas de oxígeno, por lo que las entidades han tenido que buscar la forma de ayudar a su población con ello.</p>"
3912337,"Elecciones 2021: próximo presidente del Perú debe ser honesto, asegura Martín Vizcarra-<p>Presidente de la República, Martín Vizcarra, destacó un ejemplo de unión el trabajo en consenso que han realizado el Ejecutivo y el Parlamento.</p>"
3912337,"Elecciones 2021: próximo presidente del Perú debe ser honesto, asegura Martín Vizcarra-<p>Presidente de la República, Martín Vizcarra, destacó un ejemplo de unión el trabajo en consenso que han realizado el Ejecutivo y el Parlamento.</p>"
3747685,"Perú hará todo para contener segunda ola de coronavirus, asegura Martín Vizcarra-<p>El presidente de la República, Martin Vizcarra, aseguró que el Ejecutivo mira con preocupación rebrote de coronavirus en otros países, en especial Europa.</p>"
3747685,"Perú hará todo para contener segunda ola de coronavirus, asegura Martín Vizcarra-<p>El presidente de la República, Martin Vizcarra, aseguró que el Ejecutivo mira con preocupación rebrote de coronavirus en otros países, en especial Europa.</p>"
5751054,"Coronavirus en Perú: casos activos de COVID-19 caen por debajo de 90.000-<p>Actualmente hay 89.204 pacientes infectados de manera simultánea con el <span class="caps">SARS</span>-CoV-2, la cifra más baja desde finales de mayo, ya que desde entonces siempre había estado por encima de los 90.000.</p>"
5751054,"Coronavirus en Perú: casos activos de COVID-19 caen por debajo de 90.000-<p>Actualmente hay 89.204 pacientes infectados de manera simultánea con el <span class="caps">SARS</span>-CoV-2, la cifra más baja desde finales de mayo, ya que desde entonces siempre había estado por encima de los 90.000.</p>"
1548308,"Perú se prepara para una 'altamente probable' segunda ola por coronavirus-<p>El <strong>viceministro peruano de Salud Pública, Luis Suárez,</strong> presentó este viernes un plan de preparación y respuesta frente a una posible segunda ola en Perú.</p>"
1548308,"Perú se prepara para una 'altamente probable' segunda ola por coronavirus-<p>El <strong>viceministro peruano de Salud Pública, Luis Suárez,</strong> presentó este viernes un plan de preparación y respuesta frente a una posible segunda ola en Perú.</p>"
3523216,"Hospital cusqueño no reporta fallecidos por coronavirus en setiembre-<p>La región Cusco es una de las zonas del Perú que mayores logros ha demostrado en la lucha frontal para vencer a la <span class="caps">COVID</span>-19.</p>"
3523216,"Hospital cusqueño no reporta fallecidos por coronavirus en setiembre-<p>La región Cusco es una de las zonas del Perú que mayores logros ha demostrado en la lucha frontal para vencer a la <span class="caps">COVID</span>-19.</p>"
138613,"Lanzan aplicativo para control migratorio y así evitar el contacto-<p>Los pasajeros deben instalar el aplicativo &#8216;Prerregistro&#8217; en su teléfono celular o dispositivo móvil conectados a internet. El trámite de prerregistro se debe hacer dentro de las 48 horas antes del viaje internacional.</p>"
138613,"Lanzan aplicativo para control migratorio y así evitar el contacto-<p>Los pasajeros deben instalar el aplicativo &#8216;Prerregistro&#8217; en su teléfono celular o dispositivo móvil conectados a internet. El trámite de prerregistro se debe hacer dentro de las 48 horas antes del viaje internacional.</p>"
8921744,"Realizarán caminata virtual para recaudar fondos para prevención del cáncer de mama-<p>El cáncer de mama no suele presentar síntomas en su etapa inicial, por lo que el 85 % de los casos se diagnostican en estadio avanzado y solo el 15% en estadio temprano.</p>"
301190,"Coronavirus: lanzan campaña para combatir aumento de violencia familiar durante pandemia-<p>Durante la Estado de emergencia a causa del brote de coronavirus, el Perú ha experimentado un aumento importante en casos de violencia familiar.</p>"
301190,"Coronavirus: lanzan campaña para combatir aumento de violencia familiar durante pandemia-<p>Durante la Estado de emergencia a causa del brote de coronavirus, el Perú ha experimentado un aumento importante en casos de violencia familiar.</p>"
7416601,"Perú: flota china depreda mar peruano y se dirige hacia Chile con más de 300 barcos-<p>La <span class="caps">ONG</span> Oceana informó que las embarcaciones chinas realizan su recorrido ilegal desde agosto de 2020 por Sudamérica depredando la vida marítima.</p>"
7416601,"Perú: flota china depreda mar peruano y se dirige hacia Chile con más de 300 barcos-<p>La <span class="caps">ONG</span> Oceana informó que las embarcaciones chinas realizan su recorrido ilegal desde agosto de 2020 por Sudamérica depredando la vida marítima.</p>"
2137114,"Feria Metropolitana del Libro se realiza en formato digital y cuenta con la participación de 50 editoriales-<p>Debido al coronavirus, la quinta edición de la Feria Metropolitana de Lima se está realizando de forma digital y contará con una tienda virtual o recojo en tienda.</p>"
2137114,"Feria Metropolitana del Libro se realiza en formato digital y cuenta con la participación de 50 editoriales-<p>Debido al coronavirus, la quinta edición de la Feria Metropolitana de Lima se está realizando de forma digital y contará con una tienda virtual o recojo en tienda.</p>"
4318897,"Emprendedores desarrollan productos de desinfección contra la COVID-19 para los pequeños negocios-<p>Emprendimiento peruano busca ayudar a las pequeñas empresas con los protocolos de bioseguridad al ofrecer artículos de limpieza a bajo costo.</p>"
4318897,"Emprendedores desarrollan productos de desinfección contra la COVID-19 para los pequeños negocios-<p>Emprendimiento peruano busca ayudar a las pequeñas empresas con los protocolos de bioseguridad al ofrecer artículos de limpieza a bajo costo.</p>"
2011943,"Señor de los Milagros: cronograma de actividades que se transmitirán por canal online-<p>Conoce la programación de la procesión del Señor de los Milagros que este año se transmitirá por canal virtual para evitar así más contagios por coronavirus.</p>"
2011943,"Señor de los Milagros: cronograma de actividades que se transmitirán por canal online-<p>Conoce la programación de la procesión del Señor de los Milagros que este año se transmitirá por canal virtual para evitar así más contagios por coronavirus.</p>"
2362599,"Perú es el segundo productor mundial del cacao-<p>Perú también produce cacao blanco, el cual se encuentra en poquísimos países y se caracteriza por su sabor, aroma y resistir enfermedades que atacan a este fruto.</p>"
8549621,"Coronavirus: INS analiza mutaciones de la COVID-19 en pacientes peruanos-<p>Científicos del Instituto Nacional de Salud secuenciaron 71 genomas en pacientes contagiados con la <span class="caps">COVID</span>-19.</p>"
8549621,"Coronavirus: INS analiza mutaciones de la COVID-19 en pacientes peruanos-<p>Científicos del Instituto Nacional de Salud secuenciaron 71 genomas en pacientes contagiados con la <span class="caps">COVID</span>-19.</p>"
6388241,"Organización cacaotera de Junín realiza su primera exportación de cacao orgánico a Indonesia-<p>El cacao orgánico es un producto con muchos beneficios que se puede consumir de diversas formas. En el Perú, los encargados de su producción son muy cuidadosos desde el inicio.</p>"
6388241,"Organización cacaotera de Junín realiza su primera exportación de cacao orgánico a Indonesia-<p>El cacao orgánico es un producto con muchos beneficios que se puede consumir de diversas formas. En el Perú, los encargados de su producción son muy cuidadosos desde el inicio.</p>"
2848511,"¿Qué actividades regresan desde el 1 de octubre con la fase 4 de la reactivación económica?-<p>Desde el 1 de octubre inicia la fase 4 de la reactivación económica, la cual será de forma gradual y también incluye el aumento de aforo en actividades que ya están funcionando.</p>"
2848511,"¿Qué actividades regresan desde el 1 de octubre con la fase 4 de la reactivación económica?-<p>Desde el 1 de octubre inicia la fase 4 de la reactivación económica, la cual será de forma gradual y también incluye el aumento de aforo en actividades que ya están funcionando.</p>"
7377928,"Presidente del Perú, Martín Vizcarra, comunica que el 8 de octubre será día laborable-<p>Esta noticia, el presidente del Perú, la comunicó durante la conferencia que realizó este miércoles para contar sobre las medida respecto al <span class="caps">COVID</span>-19.</p>"
7377928,"Presidente del Perú, Martín Vizcarra, comunica que el 8 de octubre será día laborable-<p>Esta noticia, el presidente del Perú, la comunicó durante la conferencia que realizó este miércoles para contar sobre las medida respecto al <span class="caps">COVID</span>-19.</p>"
5134666,"Estas son las medidas de protección para reanudación de vuelos internacionales-<p>En octubre se reanudarán los vuelos internacionales y el Gobierno peruano ha establecido un sinnúmero de reglas para evitar el contagio de la <span class="caps">COVID</span>-19.</p>"
5134666,"Estas son las medidas de protección para reanudación de vuelos internacionales-<p>En octubre se reanudarán los vuelos internacionales y el Gobierno peruano ha establecido un sinnúmero de reglas para evitar el contagio de la <span class="caps">COVID</span>-19.</p>"
148874,"6 laboratorios están interesados en probar sus vacunas contra la COVID-19 en Perú-<p>Esta semana comenzó en Lima una segunda ronda de aplicación de la vacuna desarrollada por Sinopharm a unos 3.000 voluntarios inscritos en la página web de la Universidad Nacional Mayor de San Marcos.</p>"
148874,"6 laboratorios están interesados en probar sus vacunas contra la COVID-19 en Perú-<p>Esta semana comenzó en Lima una segunda ronda de aplicación de la vacuna desarrollada por Sinopharm a unos 3.000 voluntarios inscritos en la página web de la Universidad Nacional Mayor de San Marcos.</p>"
8083831,"¿Cómo será el diseño de las viviendas en el futuro debido al coronavirus?-<p>Es importante tener ambientes con una buena iluminación y ventilación natural, especialmente en las zonas creadas para el trabajo y estudio.</p>"
8083831,"¿Cómo será el diseño de las viviendas en el futuro debido al coronavirus?-<p>Es importante tener ambientes con una buena iluminación y ventilación natural, especialmente en las zonas creadas para el trabajo y estudio.</p>"
8476975,"¿Qué papel cumplen las vacunas en el cuidado del corazón?-<p>Llevar una dieta sana, hacer ejercicios y realizar otras actividades que nos ayuden a mantenernos activos para así proteger la salud del corazón.</p>"
2670700,"Coronavirus en Perú: disminuye la cifra diaria de fallecidos por COVID-19-<p>A pesar de que Perú tiene la tasa global más alta en mortalidad, el reporte del ministerio de Salud confirmó que en las últimas horas se produjeron 62 fallecidos, la mitad del sábado, y que el acumulado es de 32.324 muertos.</p>"
2670700,"Coronavirus en Perú: disminuye la cifra diaria de fallecidos por COVID-19-<p>A pesar de que Perú tiene la tasa global más alta en mortalidad, el reporte del ministerio de Salud confirmó que en las últimas horas se produjeron 62 fallecidos, la mitad del sábado, y que el acumulado es de 32.324 muertos.</p>"
1373285,"¿Cómo acceder a segundo Bono Familiar Universal?-<p>De acuerdo a lo dicho por el presidente Martín Vizcarra este bono estará orientado a sectores urbanos golpeados por la pandemia del coronavirus.</p>"
1373285,"¿Cómo acceder a segundo Bono Familiar Universal?-<p>De acuerdo a lo dicho por el presidente Martín Vizcarra este bono estará orientado a sectores urbanos golpeados por la pandemia del coronavirus.</p>"
1072148,"¿Cómo preparar pan en el horno microondas?-<p>En esta nota, te compartimos una receta para preparar pan en el horno microondas de forma sencilla y puedas disfrutar de un delicioso desayuno hecho en casa. </p>"
1888310,"¿Cómo utilizar flores para elevar tus cócteles?-<p>Conoce en esta nota como darle un sabor diferente a tus cócteles y también cómo adornarlos utilizando flores. </p>"
6867965,"Liga Contra el Cáncer: ¿cómo podemos colaborar este 2020 con la colecta pública?-<p>Esta colecta se realiza con el objetivo de seguir ayudando a las personas de pocos recursos que no pueden acceder a chequeos de prevención debido a su situación económica.</p>"
6867965,"Liga Contra el Cáncer: ¿cómo podemos colaborar este 2020 con la colecta pública?-<p>Esta colecta se realiza con el objetivo de seguir ayudando a las personas de pocos recursos que no pueden acceder a chequeos de prevención debido a su situación económica.</p>"
1492051,"Así puedes preparar cheesecake de plátano con chocolate y manjar sin usar el horno-<p>El cheesecake se puede preparar con diversas frutas, una innovadora opción es el plátano y en esta nota te compartimos la receta del cheesecake de plátano con chocolate y manjar sin usar el horno.</p>"
3177939,"FIL Arequipa 2020: conoce las actividades que se llevan a cabo en el evento-<p>Conoce las actividades que se llevarán a cabo durante la Feria del Libro en Arequipa y también las ofertas que ofrecerán las librerías participantes durante el evento</p>"
3177939,"FIL Arequipa 2020: conoce las actividades que se llevan a cabo en el evento-<p>Conoce las actividades que se llevarán a cabo durante la Feria del Libro en Arequipa y también las ofertas que ofrecerán las librerías participantes durante el evento</p>"
9645152,"Universitario vence 2-0 a Atlético Grau y se mantiene como líder de la Liga 1-<p>Con goles de Jonathan Dos Santos y Alejandro Hohberg, Universitario de Deportes se mantiene la punta a cinco fechas del final del Apertura.</p>"
9645152,"Universitario vence 2-0 a Atlético Grau y se mantiene como líder de la Liga 1-<p>Con goles de Jonathan Dos Santos y Alejandro Hohberg, Universitario de Deportes se mantiene la punta a cinco fechas del final del Apertura.</p>"
1254876,"La Libertad: 12 mil familias rurales mejoran ingresos con emprendimientos locales-<p>Programa del Midis ha fomentado el aumento de capacidades productivas, así como impulsar emprendimientos dentro del sector agropecuario y comercial.</p>"
1254876,"La Libertad: 12 mil familias rurales mejoran ingresos con emprendimientos locales-<p>Programa del Midis ha fomentado el aumento de capacidades productivas, así como impulsar emprendimientos dentro del sector agropecuario y comercial.</p>"
8686915,"Coronavirus en Perú: Gobierno amplía estado de emergencia hasta el 31 de octubre-<p>El presidente del Perú, Martín Vizcarra, comunicó que es muy probable que el estado de emergencia sea ampliado a lo largo del año para seguir combatiendo a la pandemia de la <span class="caps">COVID</span>-19.</p>"
8686915,"Coronavirus en Perú: Gobierno amplía estado de emergencia hasta el 31 de octubre-<p>El presidente del Perú, Martín Vizcarra, comunicó que es muy probable que el estado de emergencia sea ampliado a lo largo del año para seguir combatiendo a la pandemia de la <span class="caps">COVID</span>-19.</p>"
3472291,"Municipalidades y el Ministerio del Ambiente se unen para incentivar el reciclaje con monedas virtuales-<p>De esta forma se busca apoyar a las municipalidades y también incentivar a la población para que reciclen en sus hogares y así cuidemos el medio ambiente.</p>"
3472291,"Municipalidades y el Ministerio del Ambiente se unen para incentivar el reciclaje con monedas virtuales-<p>De esta forma se busca apoyar a las municipalidades y también incentivar a la población para que reciclen en sus hogares y así cuidemos el medio ambiente.</p>"
8646543,"Gobierno aprueba proyecto para reestructurar sistema penitenciario-<p>El hacimiento, las pobres condiciones de vida, la falta de transparencia en el sistema penitenciario son los puntos a los que aspira reestructurar la norma.</p>"
8646543,"Gobierno aprueba proyecto para reestructurar sistema penitenciario-<p>El hacimiento, las pobres condiciones de vida, la falta de transparencia en el sistema penitenciario son los puntos a los que aspira reestructurar la norma.</p>"
643249,"Perú será parte de cinco grandes ensayos clínicos de vacunas contra la COVID-19-<p>El Ministerio de Salud (Minsa) anunció este jueves los ensayos del laboratorio anglo-sueco Oxford-AstraZeneca, el estadounidense Johnson &amp; Johnson, el alemán CureVac y el inglés Imperial College.</p>"
643249,"Perú será parte de cinco grandes ensayos clínicos de vacunas contra la COVID-19-<p>El Ministerio de Salud (Minsa) anunció este jueves los ensayos del laboratorio anglo-sueco Oxford-AstraZeneca, el estadounidense Johnson &amp; Johnson, el alemán CureVac y el inglés Imperial College.</p>"
7812192,"Coronavirus: ¿cómo reducir el riesgo de propagación en los espacios de trabajo?-<p>Las empresas cuyos colaboradores tienen que cumplir con sus funciones de forma presencial deben tomar medidas para evitar que ellos se contagien de <span class="caps">COVID</span>-19.</p>"
7812192,"Coronavirus: ¿cómo reducir el riesgo de propagación en los espacios de trabajo?-<p>Las empresas cuyos colaboradores tienen que cumplir con sus funciones de forma presencial deben tomar medidas para evitar que ellos se contagien de <span class="caps">COVID</span>-19.</p>"
5391103,"Psoriasis infantil: presentan cuento ilustrado para sensibilizar sobre la enfermedad-<p>Esta publicación busca que las personas conozcan sobre la enfermedad y cómo afecta a la autoestima cuando la padecen los niños.</p>"
5391103,"Psoriasis infantil: presentan cuento ilustrado para sensibilizar sobre la enfermedad-<p>Esta publicación busca que las personas conozcan sobre la enfermedad y cómo afecta a la autoestima cuando la padecen los niños.</p>"
861188,"Ya puedes hacer tu denuncia policial de manera virtual-<p>Denuncia Policial Digital tendrá valor legal, sin fecha de caducidad y con atención las 24 horas del día desde cualquier dispositivo celular o computadora.</p>"
861188,"Ya puedes hacer tu denuncia policial de manera virtual-<p>Denuncia Policial Digital tendrá valor legal, sin fecha de caducidad y con atención las 24 horas del día desde cualquier dispositivo celular o computadora.</p>"
